MA_KHO,ID_KHO_V1,ID_KHO_V2,TEN_KHO,LOAI_HINH_KHO,LEVEL,MA_KHO_CHA,GPS,DIEN_THOAI,DIA_CHI,MA_KHU_VUC,GHI_CHU,MA_TRANG_THAI
007346,12368,,VHX Tân An Hội,,3,007330,,,,GEO0005,,WS0001
007347,7419,,VHX Tân Thông Hội,,3,007330,,,,GEO0005,,WS0002
007380.VPH,10614,,007380.VPH,,3,007380,,,,GEO0005,,WS0001
00738005,12650,,CTV.Bình Chánh - Nguyễn Thị Bạn,,3,007380,,,,GEO0005,,WS0001
00738006,17918,,CTV.Bình Chánh - Trần Nguyễn Ngọc Minh Kiều,,3,007380,,,,GEO0005,,WS0001
00738007,16656,,CTV.Bình Chánh - Nguyễn Ngọc Minh,,3,007380,,,,GEO0005,,WS0001
00738008,17919,,CTV.Bình Chánh - Bùi Khánh Hưng,,3,007380,,,,GEO0005,,WS0002
007382,7420,,VHX Vĩnh Lộc A,,3,007380,,,,GEO0005,,WS0002
007385,11660,,VHX Bình Lợi,,3,007380,,,,GEO0005,,WS0002
007390,8232,,VHX Tân Qúy Tây,,3,007380,,,,GEO0005,,WS0002
007393,11010,,VHX Đa Phước,,3,007380,,,,GEO0005,,WS0002
00741601,20476,,CTV.Phú Thọ - Nguyễn Tấn Hải,,3,007416,,,,GEO0005,,WS0002
007490.VPH,11144,,007490.VPH,,3,007490,,,,GEO0005,,WS0001
007561.VPH,10133,,007561.VPH,,3,007561,,,,GEO0005,,WS0001
00756101,13314,,CTV.NSG - Vũ Đình Hiệp,,3,007561,,,,GEO0005,,WS0002
007592,19204,,VHX Thạnh An,,3,007561,,,,GEO0005,,WS0002
007593,7092,,VHX Tam Thôn Hiệp,,3,007561,,,,GEO0005,,WS0002
00760001,20477,,CTV.PMH - Phạm Văn Hiệu,,3,007600,,,,GEO0005,,WS0002
007601.VPH,12810,,007601.VPH,,3,007601,,,,GEO0005,,WS0002
00760101,14195,,CTV.TB TP - Não Huy,,3,007601,,,,GEO0005,,WS0001
007910.VPH,20058,,007910.VPH,,3,007910,,,,GEO0005,,WS0001
007944.VPH,16714,,007944.VPH,,3,007944,,,,GEO0005,,WS0002
00794401,8237,,Lê Thị Hiền (HTBH A),,3,007944,,,,GEO0005,,WS0001
00794402,19205,,CTV.Long Điền - Nguyễn Thị Mai,,3,007944,,,,GEO0005,,WS0002
00794403,12370,,Trần Thị Trúc Mai (HTBH A),,3,007944,,,,GEO0005,,WS0001
00794404,7424,,Nguyễn Vương Trường An (HTBH A),,3,007944,,,,GEO0005,,WS0001
00794405,7425,,CTV.Long Điền - Võ Thị Kim Tuyến,,3,007944,,,,GEO0005,,WS0002
00794406,14043,,Nguyễn Thị Loan (HTBH A),,3,007944,,,,GEO0005,,WS0001
00794407,11663,,Nguyễn Thị Hồng (HTBH A),,3,007944,,,,GEO0005,,WS0001
00794408,11664,,CTV.Long Điền - Trần Thị Mừng,,3,007944,,,,GEO0005,,WS0002
00794409,14044,,Dương Nguyễn Hải Lý (HTBH A),,3,007944,,,,GEO0005,,WS0001
007946.VPH,19915,,007946.VPH,,3,007946,,,,GEO0005,,WS0002
00794601,7096,,CTV.Đất Đỏ - Vũ Thị Tuyết An,,3,007946,,,,GEO0005,,WS0002
00794602,7097,,CTV.Đất Đỏ - Nguyễn Thị Thu Trang,,3,007946,,,,GEO0005,,WS0002
00794603,7098,,CTV.Đất Đỏ - Đinh Thị Ngọc Thơ,,3,007946,,,,GEO0005,,WS0002
007948.VPH,16712,,007948.VPH,,3,007948,,,,GEO0005,,WS0002
00794801,7099,,CTV.Xuyên Mộc - Nguyễn Lan Uyên,,3,007948,,,,GEO0005,,WS0001
00794802,7100,,CTV.Xuyên Mộc - Nguyễn Ngọc Thuỳ Uyên,,3,007948,,,,GEO0005,,WS0001
00794803,14048,,CTV.Xuyên Mộc - Sầm Thị Len,,3,007948,,,,GEO0005,,WS0001
00794804,8238,,CTV.Xuyên Mộc - Dương Thị Phượng,,3,007948,,,,GEO0005,,WS0001
00794805,7101,,CTV.Xuyên Mộc - Nguyễn Thị Thục Đoan,,3,007948,,,,GEO0005,,WS0001
00794806,7427,,CTV.Xuyên Mộc - Võ Thị Tuyết Nhung,,3,007948,,,,GEO0005,,WS0001
00794807,7428,,CTV.Xuyên Mộc - Phạm Thị Mười,,3,007948,,,,GEO0005,,WS0001
00794808,7429,,CTV.Xuyên Mộc - Phạm Thị Nguyệt,,3,007948,,,,GEO0005,,WS0001
00794809,8239,,CTV.Xuyên Mộc - Nguyễn Thị Kim Hương,,3,007948,,,,GEO0005,,WS0001
00794810,7430,,Lê Trần Uyên Phương (HTBH A),,3,007948,,,,GEO0005,,WS0001
00794811,7431,,Trương Thuý Kiều (HTBH A),,3,007948,,,,GEO0005,,WS0001
00794812,7432,,CTV.Xuyên Mộc - Nguyễn Công Hoà,,3,007948,,,,GEO0005,,WS0001
00794813,12371,,CTV.Xuyên Mộc - Lưu Thị Lan,,3,007948,,,,GEO0005,,WS0001
00794814,12372,,CTV.Xuyên Mộc - Lưu Thị Lọc,,3,007948,,,,GEO0005,,WS0001
00794815,19206,,CTV.Xuyên Mộc - Lê Thị Duyên,,3,007948,,,,GEO0005,,WS0001
00794816,8240,,CTV.Xuyên Mộc - Đỗ Thị Giáng Lâm,,3,007948,,,,GEO0005,,WS0001
00794817,12461,,Doãn Thị Quế (HTBH A),,3,007948,,,,GEO0005,,WS0001
00794818,19207,,Đinh Thị Mỹ Linh (HTBH A),,3,007948,,,,GEO0005,,WS0001
007951.VPH,11528,,007951.VPH,,3,007951,,,,GEO0005,,WS0001
00795101,8243,,CTV.Bà Rịa - Phạm Thị Lài,,3,007951,,,,GEO0005,,
00795102,11016,,CTV.Bà Rịa - Phạm Thị Bích Chi,,3,007951,,,,GEO0005,,WS0002
00795103,8244,,CTV.Bà Rịa - Huỳnh Thị Hoàng,,3,007951,,,,GEO0005,,WS0002
00795104,7274,,CTV.Bà Rịa - Trần Thị Minh Phương,,3,007951,,,,GEO0005,,WS0001
00795105,11017,,CTV.Bà Rịa - Văn Kim Phượng,,3,007951,,,,GEO0005,,WS0001
00795106,8245,,CTV.Bà Rịa - Nguyễn Thị Quỳnh Trang,,3,007951,,,,GEO0005,,WS0001
00795107,19209,,Phạm Sơn Hùng (HTBH A),,3,007951,,,,GEO0005,,WS0001
00795108,11670,,CTV.Bà Rịa - Phạm Thị Huyền,,3,007951,,,,GEO0005,,WS0002
00795109,11671,,Lê Thị Hương (HTBH A),,3,007951,,,,GEO0005,,WS0001
00795110,11018,,CTV.Bà Rịa - Thái Thị Hoàng Anh,,3,007951,,,,GEO0005,,WS0002
00795111,12465,,CTV.Bà Rịa - Lê Thị Hào,,3,007951,,,,GEO0005,,WS0001
00795112,19210,,CTV.Bà Rịa - Bùi Thị Kiều Nga,,3,007951,,,,GEO0005,,
007953.VPH,10615,,007953.VPH,,3,007953,,,,GEO0005,,WS0001
00795301,11672,,CTV.Châu Đức - Nguyễn Thùy Linh,,3,007953,,,,GEO0005,,WS0002
00795302,11706,,CTV.Châu Đức - Trần Thị Thanh Tuyền,,3,007953,,,,GEO0005,,WS0002
00795303,7275,,CTV.Châu Đức - Trần Thị Ngọc Vân,,3,007953,,,,GEO0005,,WS0001
00795304,7433,,CTV.Châu Đức - Võ Thị Gái Em,,3,007953,,,,GEO0005,,WS0002
00795305,7276,,CTV.Châu Đức - Văn Thị Ngọc Tuyết,,3,007953,,,,GEO0005,,WS0002
00795306,7277,,CTV.Châu Đức - Nguyễn Thị Thanh Thảo,,3,007953,,,,GEO0005,,WS0002
00795307,7278,,Kiều Thị Mỹ Liên (HTBH A),,3,007953,,,,GEO0005,,WS0001
00795308,7279,,Trần Thị Giang (HTBH A),,3,007953,,,,GEO0005,,WS0001
00795309,7280,,CTV.Châu Đức - Hồ Thị Kim Cúc,,3,007953,,,,GEO0005,,WS0001
00795310,7281,,CTV.Châu Đức - Lê Thị Liệu,,3,007953,,,,GEO0005,,
00795311,7282,,Nguyễn Thị Phi Yến (HTBH A),,3,007953,,,,GEO0005,,WS0001
00795312,11019,,CTV.Châu Đức - Lữ Thị Minh Nguyệt,,3,007953,,,,GEO0005,,WS0002
00795313,12466,,CTV.Châu Đức - Bùi Thị Hồng Nhung,,3,007953,,,,GEO0005,,WS0001
00795314,8246,,CTV.Châu Đức - Nguyễn Thị Quỳnh An,,3,007953,,,,GEO0005,,WS0002
00795315,19211,,CTV.Châu Đức - Đỗ Thanh Thùy Minh,,3,007953,,,,GEO0005,,WS0002
00795316,12467,,CTV.Châu Đức - Nguyễn Văn Dũng,,3,007953,,,,GEO0005,,WS0001
00795317,19212,,CTV.Châu Đức - Nguyễn Văn Phúc,,3,007953,,,,GEO0005,,WS0002
00795318,12468,,Nguyễn Hoàng Sơn (HTBH A),,3,007953,,,,GEO0005,,WS0001
00795319,12469,,CTV.Châu Đức - Lê Thị Thu Diệu,,3,007953,,,,GEO0005,,WS0002
00795320,19213,,CTV.Châu Đức - Trịnh Thị Minh Thư,,3,007953,,,,GEO0005,,WS0002
007956.VPH,16713,,007956.VPH,,3,007956,,,,GEO0005,,WS0002
00795601,11707,,Đặng Châu Tất Đạt (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795602,12472,,Mai Phương Linh (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795603,14049,,Trần Văn Thu (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795604,8250,,CTV.Tân Thành - Phan Thị Thanh Thảo,,3,007956,,,,GEO0005,,WS0001
00795605,11023,,Trần Thị Thu Phương (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795606,11708,,Phạm Văn Thành (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795607,14050,,CTV.Tân Thành - Lê Thị Thiên Lý,,3,007956,,,,GEO0005,,WS0002
00795608,14051,,Trần Hoàng Minh (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795609,8251,,Phạm Văn Hiếu (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795610,14052,,Tiêu Thị Mỹ Lê (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795611,8320,,Trương Thị Thuỳ Dung (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795612,7283,,Vũ Thị Tươi (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795613,7434,,Nguyễn Thị Mỹ Linh (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795614,7435,,Đậu Thị Nhật Ái (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795615,7436,,Trịnh Thị Hương (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795616,11709,,Lê Thị Hồng Hạnh (HTBH A),,3,007956,,,,GEO0005,,WS0001
00795617,8321,,Nguyễn Thị Thanh Tâm (HTBH A),,3,007956,,,,GEO0005,,WS0001
008000.VPH,11529,,008000.VPH,,3,008000,,,,GEO0005,,WS0001
00800001,11024,,CTV.Phan Thiết - Hoàng Thị Hồng Minh,,3,008000,,,,GEO0005,,WS0002
00800002,8322,,CTV.Phan Thiết - Lê Kim Khoa,,3,008000,,,,GEO0005,,WS0002
00800003,12473,,CTV.Phan Thiết - Nguyễn Thị Lệ Thu,,3,008000,,,,GEO0005,,WS0001
00800004,7437,,CTV.Phan Thiết - Nguyễn Thái Bảo Quỳnh,,3,008000,,,,GEO0005,,WS0002
00800005,19218,,CTV.Phan Thiết - Nguyễn Thị Hồng Diệp,,3,008000,,,,GEO0005,,WS0002
00800006,7284,,CTV.Phan Thiết - Đinh Thị Thu Hiền,,3,008000,,,,GEO0005,,WS0002
00800007,11025,,Huỳnh Thị Ngọc Liên (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800008,8323,,Nguyễn Thị Hồng Phương (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800009,8324,,CTV.Phan Thiết - Trần Đỗ Uyên Trinh,,3,008000,,,,GEO0005,,WS0002
00800010,19219,,Đinh Thị Thất (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800011,12474,,Nguyễn Thị Phương Anh (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800012,7438,,Nguyễn Minh Thúy Ái (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800013,12475,,Nguyễn Thị Thanh Tịnh (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800014,7439,,Huỳnh Thị Hồng Hà (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800015,7440,,Huỳnh Thị Mai Vinh (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800016,7285,,Phạm Thị Thảo (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800017,11026,,Nguyễn Thị Bích Nhã (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800018,8325,,Nguyễn Thục Uyển (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800019,8326,,Nguyễn Thị Thùy Hương,,3,008000,,,,GEO0005,,WS0002
00800020,19220,,Nguyễn Đạt Nữ Hương (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800021,12476,,Nguyễn Thị Hải Yến (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800022,7441,,Vũ Thị Thu Thảo (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800023,7286,,Huỳnh Thị Minh Dự (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800024,11027,,Hoàng Thị Hoa (HTBH A),,3,008000,,,,GEO0005,,WS0001
00800025,14053,,CTV.Phan Thiết - Nguyễn Thị Trúc,,3,008000,,,,GEO0005,,WS0001
00800026,16807,,CTV.Phan Thiết - Nguyễn Thiết Vũ,,3,008000,,,,GEO0005,,WS0001
00800027,13471,,Nguyễn Thị Hải Yến,,3,008000,,,,GEO0005,,WS0002
00800028,13449,,CTV.Phan Thiết - Tổ Bưu chính Trả Sau,,3,008000,,,,GEO0005,,WS0002
00800029,13450,,CTV.Phan Thiết - Tổ Quản Lý,,3,008000,,,,GEO0005,,WS0002
008019.VPH,19916,,008019.VPH,,3,008019,,,,GEO0005,,WS0002
00801901,8709,,CTV.Bắc Bình - Phan Thị Minh Hiền,,3,008019,,,,GEO0005,,WS0002
00801902,7927,,CTV.Bắc Bình - Đại lý Thanh Kiều,,3,008019,,,,GEO0005,,WS0001
00801903,7876,,Đặng Thị Thanh Thủy (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801904,7877,,Đào Thị Ngọc Được (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801905,11892,,Phan Thị Ngọc Ẩn (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801906,11893,,Nguyễn Thị Thanh Tuyền (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801907,12998,,Huỳnh Thị Nga (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801908,8710,,Dương Thị Thành (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801909,12322,,Đào Thị Thúy Hà (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801910,12323,,CTV.Bắc Bình - Lê Thị Ngọc Trang,,3,008019,,,,GEO0005,,WS0001
00801911,12324,,Nguyễn Lê Ngọc Linh (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801912,11894,,Nguyễn Thị Kim Xuân (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801913,11895,,Hoàng Thị Minh Quý (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801914,19306,,Nguyễn Thị Hoa (HTBH A),,3,008019,,,,GEO0005,,WS0001
00801915,17013,,CTV.Bắc Bình - Nguyễn Thị Thúy (Tổ tiếp thị),,3,008019,,,,GEO0005,,WS0001
008023.VPH,15374,,008023.VPH,,3,008023,,,,GEO0005,,WS0001
00802301,12325,,Nguyễn Thị Thùy Linh (HTBH A),,3,008023,,,,GEO0005,,WS0001
00802302,11896,,CTV.Tuy Phong - Đặng Phong Cường,,3,008023,,,,GEO0005,,WS0001
00802303,12999,,CTV.Tuy Phong - Lê Thanh Thanh,,3,008023,,,,GEO0005,,WS0001
00802304,8711,,CTV.Tuy Phong - Phạm Thị Hậu,,3,008023,,,,GEO0005,,WS0001
00802305,12326,,CTV.Tuy Phong - Lê Thị Thanh Tuyền,,3,008023,,,,GEO0005,,WS0001
00802306,12327,,Huỳnh Thị Thanh Xuân (HTBH A),,3,008023,,,,GEO0005,,WS0001
00802307,12328,,Bùi Thị Mỹ Linh (HTBH A),,3,008023,,,,GEO0005,,WS0001
00802308,11897,,Lê Anh Thư (HTBH A),,3,008023,,,,GEO0005,,WS0001
00802309,13000,,CTV.Tuy Phong - Hồ Thị Diệu,,3,008023,,,,GEO0005,,WS0001
00802310,19307,,CTV.Tuy Phong - Bùi Thị Kim Thịnh,,3,008023,,,,GEO0005,,WS0001
00802311,14591,,CTV.Tuy Phong - Nguyễn Thị Thu Trân,,3,008023,,,,GEO0005,,WS0001
00802312,17998,,CTV.Tuy Phong - Nguyễn Đức Trí,,3,008023,,,,GEO0005,,WS0002
00802313,16966,,CTV.Tuy Phong - Nguyễn Thị Thu Trân,,3,008023,,,,GEO0005,,WS0002
008028.VPH,17128,,008028.VPH,,3,008028,,,,GEO0005,,WS0002
00802801,12331,,CTV.Hàm Thuận Bắc - Nguyễn Thị Hồng Anh,,3,008028,,,,GEO0005,,WS0001
00802802,11900,,Bùi Thị Kim Liên (HTBH A),,3,008028,,,,GEO0005,,WS0001
00802803,11901,,CTV.Hàm Thuận Bắc - Trần Thị Thu,,3,008028,,,,GEO0005,,WS0001
00802804,19308,,CTV.Hàm Thuận Bắc - Phạm Thị Minh Thảo,,3,008028,,,,GEO0005,,WS0001
00802805,12332,,CTV.Hàm Thuận Bắc - Nguyễn Thị Ngọc Sương,,3,008028,,,,GEO0005,,WS0001
00802806,7932,,CTV.Hàm Thuận Bắc - Trần Thị Tuyết Nhung,,3,008028,,,,GEO0005,,WS0001
00802807,11902,,Nguyễn Thị Thu hiền (HTBH A),,3,008028,,,,GEO0005,,WS0001
008030.VPH,16715,,008030.VPH,,3,008030,,,,GEO0005,,WS0001
00803001,12333,,Vũ Thị Phương Thúy (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803002,14593,,Nguyễn Phụng (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803003,14594,,Hồ Thị Việt (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803004,11903,,Hoàng Thị Ngát (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803005,14595,,Nguyễn Thị Lài (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803006,12334,,Lê Thị Nam Oanh (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803007,12335,,Võ Thị Kim Ngân (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803008,8957,,Phạm Minh Chung (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803009,19309,,Nguyễn Thị Kim Cúc (HTBH A),,3,008030,,,,GEO0005,,WS0001
00803010,12336,,Lê Thị Huyền (HTBH A),,3,008030,,,,GEO0005,,WS0001
008031.VPH,16716,,008031.VPH,,3,008031,,,,GEO0005,,WS0001
00803101,12338,,Nguyễn Thị Hồng (HTBH A),,3,008031,,,,GEO0005,,WS0001
00803102,12339,,Nguyễn Thị Nhàn (HTBH A),,3,008031,,,,GEO0005,,WS0001
00803103,14597,,Nguyễn Thị Duy Trâm (HTBH A),,3,008031,,,,GEO0005,,WS0001
00803104,8960,,CTV.Hàm Thuận Nam - Nguyễn Thị Anh,,3,008031,,,,GEO0005,,WS0001
00803105,19312,,CTV.Hàm Thuận Nam - Đỗ Thị Ngọc Lan,,3,008031,,,,GEO0005,,WS0001
00803106,19313,,Lê Thị Thanh Vân (HTBH A),,3,008031,,,,GEO0005,,WS0001
00803107,11908,,Trần Thị Mai (HTBH A),,3,008031,,,,GEO0005,,WS0001
00803108,11909,,Cao xuân Tâm (HTBH A),,3,008031,,,,GEO0005,,WS0001
008034.VPH,19917,,008034.VPH,,3,008034,,,,GEO0005,,WS0001
00803401,19314,,CTV.Tánh Linh - Từ Thị Hồng Huyền,,3,008034,,,,GEO0005,,WS0002
00803402,13003,,CTV.Tánh Linh - Nguyễn Kim Huế,,3,008034,,,,GEO0005,,WS0002
00803403,14598,,CTV.Tánh Linh - Lê Thị Quyên,,3,008034,,,,GEO0005,,WS0002
00803404,13009,,CTV.Tánh Linh - Dương Thị Thúy Kiều,,3,008034,,,,GEO0005,,WS0002
00803405,13010,,CTV.Tánh Linh - Hồ Thị Kim Thanh,,3,008034,,,,GEO0005,,WS0002
00803406,14599,,CTV.Tánh Linh - Phạm Thị Sửu,,3,008034,,,,GEO0005,,WS0002
00803407,13011,,CTV.Tánh Linh - Bùi Quang Đông,,3,008034,,,,GEO0005,,WS0002
00803408,7884,,CTV.Tánh Linh - Nguyễn Thị Hồng Mẫn,,3,008034,,,,GEO0005,,WS0002
00803409,19315,,CTV.Tánh Linh - Phạm Thị Kim Dung,,3,008034,,,,GEO0005,,WS0002
00803410,12653,,CTV.Tánh Linh - Hoàng Thanh Sơn (Tổ khai thác),,3,008034,,,,GEO0005,,WS0002
00803411,13767,,CTV.Tánh Linh - Dương Thế Hà,,3,008034,,,,GEO0005,,WS0002
00803412,17991,,CTV.Tánh Linh - Trần Thị Dương Loan,,3,008034,,,,GEO0005,,WS0002
00803413,17992,,CTV.Tánh Linh - Hoàng Văn Thắng (Tổ tiếp thị),,3,008034,,,,GEO0005,,WS0002
00803414,13830,,CTV.Tánh Linh - Trần Lê Ánh Linh (Tổ khai thác),,3,008034,,,,GEO0005,,WS0002
00803415,17682,,CTV.Tánh Linh - Hà Thị Phương An (Tổ kế toán),,3,008034,,,,GEO0005,,WS0002
00803416,14406,,CTV.Tánh Linh - Nguyễn Anh Quân,,3,008034,,,,GEO0005,,WS0002
008040.VPH,19918,,008040.VPH,,3,008040,,,,GEO0005,,WS0002
00804001,19317,,Lê Thị Thanh Hiền (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804002,7934,,Võ Uyên Chi (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804003,7887,,Trần Thị Tú Quyên (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804004,7888,,Nguyễn Huy Cường (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804005,7935,,Ngô Thị Mộng Liễu (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804006,8966,,Võ Thị Thuỳ Duyên (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804007,7936,,Phạm Phú Nhứt (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804008,7937,,Trần Thị Tuyết Nhung (HTBH A),,3,008040,,,,GEO0005,,WS0001
00804009,7889,,Vũ Thị Mộng Huyền (HTBH B),,3,008040,,,,GEO0005,,WS0001
008044.VPH,17129,,008044.VPH,,3,008044,,,,GEO0005,,WS0002
00804401,16828,,CTV.Phú Quý - Huỳnh Thị Hằng Thương,,3,008044,,,,GEO0005,,WS0001
00804402,20238,,CTV.Phú Quý - Nguyễn Thị Dương,,3,008044,,,,GEO0005,,WS0002
00804403,16653,,CTV.Phú Quý - Bùi Hữu Tứ,,3,008044,,,,GEO0005,,WS0001
00804404,16829,,CTV.Phú Quý - Cao Ngọc Thuần,,3,008044,,,,GEO0005,,WS0001
00804405,16830,,CTV.Phú Quý - Cao Thị Lệ,,3,008044,,,,GEO0005,,WS0001
00804406,17917,,Bưu cục Phát- Đỗ Thị Ngọc Giàu,,3,008044,,,,GEO0005,,WS0001
00804407,16654,,CTV.Phú Quý - Huỳnh Thị Thu Thủy,,3,008044,,,,GEO0005,,WS0001
00804408,16831,,CTV.Phú Quý - Tổ quản lý,,3,008044,,,,GEO0005,,WS0001
00804409,20239,,CTV.Phú Quý - Đỗ Thị Kim Thao,,3,008044,,,,GEO0005,,WS0001
00804410,12654,,CTV.Phú Quý - Phạm Thị Kim Thương,,3,008044,,,,GEO0005,,WS0001
00804411,12648,,CTV.Phú Quý - Tạ Thị Hận,,3,008044,,,,GEO0005,,WS0001
00804412,17613,,Đại lý Tâm Phúc,,3,008044,,,,GEO0005,,WS0001
008046.VPH,10134,,008046.VPH,,3,008046,,,,GEO0005,,WS0002
00804601,11916,,Trần T Thanh Tâm (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804602,11917,,Phan Thị Đức (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804603,13008,,Trần T Thanh Vân (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804604,19320,,Đinh Thị Thanh Hiền (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804605,13017,,Nguyễn Thị Hoa Thơm (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804606,8969,,Nguyễn Thị Mỹ Dung (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804607,8970,,Chung Tuyết Phương (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804608,7941,,Trương Thị Thảo (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804609,13497,,Nguyễn Thịnh (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804610,7890,,Lê Thị phi Loan (HTBH A),,3,008046,,,,GEO0005,,WS0001
00804611,7891,,Văn Thị Vân Ngọc (HTBH A),,3,008046,,,,GEO0005,,WS0001
008100.VPH,10616,,008100.VPH,,3,008100,,,,GEO0005,,WS0001
00810024,16963,,CTV.Biên Hòa - Tổ Kinh doanh tiếp thị,,3,008100,,,,GEO0005,,
008132.VPH,10135,,008132.VPH,,3,008132,,,,GEO0005,,WS0001
008137.VPH,15236,,008137.VPH,,3,008137,,,,GEO0005,,WS0001
008139.VPH,19919,,008139.VPH,,3,008139,,,,GEO0005,,WS0001
008142.VPH,10136,,008142.VPH,,3,008142,,,,GEO0005,,WS0001
00814201,17246,,CTV.Định Quán - Đào Thị Sáng,,3,008142,,,,GEO0005,,WS0002
00814202,17009,,CTV.Định Quán - Phạm Nguyễn Bảo Khánh,,3,008142,,,,GEO0005,,WS0002
008146.VPH,10617,,008146.VPH,,3,008146,,,,GEO0005,,WS0001
008150.VPH,10137,,008150.VPH,,3,008150,,,,GEO0005,,WS0001
00815005,16960,,CTV.Vĩnh Cửu - Nguyễn Văn Lâm,,3,008150,,,,GEO0005,,WS0002
008153.VPH,17130,,008153.VPH,,3,008153,,,,GEO0005,,WS0001
00815301,13768,,CTV.Long Thành - Nguyễn Phương Hồng Hạnh,,3,008153,,,,GEO0005,,WS0002
00815302,12660,,CTV Long Thành- Nguyễn Thị Diễm Trinh,,3,008153,,,,GEO0005,,WS0001
00815303,12678,,CTV Long Thành- Trần Thị Nhuận,,3,008153,,,,GEO0005,,WS0001
00815304,20244,,CTV.Long Thành - Huỳnh Thị Kim Loan,,3,008153,,,,GEO0005,,WS0002
008158.VPH,10618,,008158.VPH,,3,008158,,,,GEO0005,,WS0001
00815801,20512,,CTV.Nhơn Trạch - Nguyễn Thị Hạnh,,3,008158,,,,GEO0005,,WS0002
00815802,20513,,CTV.Nhơn Trạch - Trương Ngọc Quang,,3,008158,,,,GEO0005,,WS0002
008161.VPH,15375,,008161.VPH,,3,008161,,,,GEO0005,,WS0001
00816101,20433,,CTV.Cẩm Mỹ - Phạm Thị Hà,,3,008161,,,,GEO0005,,WS0002
008164.VPH,16717,,008164.VPH,,3,008164,,,,GEO0005,,WS0001
008200.VPH,15237,,008200.VPH,,3,008200,,,,GEO0005,,WS0001
008223.VPH,19920,,008223.VPH,,3,008223,,,,GEO0005,,WS0001
008228.VPH,10619,,008228.VPH,,3,008228,,,,GEO0005,,WS0001
008231.VPH,15376,,008231.VPH,,3,008255,,,,GEO0005,,WS0001
008233.VPH,10876,,008233.VPH,,3,008233,,,,GEO0005,,WS0002
008236.VPH,17131,,008236.VPH,,3,008236,,,,GEO0005,,WS0002
008239.VPH,15238,,008239.VPH,,3,008239,,,,GEO0005,,WS0002
